month,bloc,care,fairness,loyalty,authority,sanctity,n,month_ts
2024-09,Gauche radicale,0.13289308337147654,0.07723455257858837,0.09720954061826331,0.08027696809932704,0.08184072523820894,225,2024-09-01
2024-10,Centre / Majorite,0.11823661685080016,0.0665478858215786,0.07722395972632727,0.06384393209714226,0.06375191613394926,70,2024-10-01
2024-10,Droite,0.14322051160106847,0.07854530224255955,0.09542250721511349,0.07897987097398296,0.07778812653272046,92,2024-10-01
2024-10,Gauche moderee,0.12376705996471206,0.07116994873765052,0.07346085344513822,0.06912959921364735,0.07084070881830769,23,2024-10-01
2024-10,Gauche radicale,0.13078778596343585,0.07612184006069388,0.09178932381164662,0.07548858416449784,0.07515475681222515,250,2024-10-01
2024-11,Centre / Majorite,0.11106108526428748,0.07814771106796052,0.08013531573180668,0.06061832063910096,0.06698374052039156,30,2024-11-01
2024-11,Droite,0.13441089254961533,0.08182038037589029,0.08237995631554497,0.07667509101427389,0.07420915297502963,43,2024-11-01
2024-11,Gauche moderee,0.1307769108439254,0.08687776267918251,0.100223471903646,0.07926317707896739,0.08055384673884458,38,2024-11-01
2024-11,Gauche radicale,0.14049133467452007,0.09262170511769946,0.10538553213182253,0.08317456031147469,0.08640652349107295,209,2024-11-01
2024-12,Centre / Majorite,0.1177642868283577,0.07694208562818952,0.09202521675525521,0.06501625047931515,0.06923420463890768,6,2024-12-01
2024-12,Droite,0.12352942822111178,0.0832502579784527,0.07775753689141113,0.06568029181416606,0.07752303500985042,15,2024-12-01
2024-12,Gauche moderee,0.14681437689908938,0.08855201054261219,0.08470571440346308,0.07924267314060797,0.07338120845426979,10,2024-12-01
2024-12,Gauche radicale,0.13801501294340732,0.086481797609102,0.1017862303290188,0.09348612761281885,0.08888273672668594,103,2024-12-01
2025-01,Centre / Majorite,0.10238015309140586,0.05934805461171201,0.07846486435394663,0.06350450505024306,0.06511595804123457,41,2025-01-01
2025-01,Droite,0.13205806020492977,0.0813988014157438,0.08514815326514942,0.0815731630897146,0.07873087457670151,31,2025-01-01
2025-01,Gauche moderee,0.13002586408455893,0.09305738752012602,0.10295731332758312,0.09192546006625656,0.08557782130268875,29,2025-01-01
2025-01,Gauche radicale,0.13028883808207267,0.08043433296997585,0.08953686209812077,0.07517209163040472,0.0752715028490234,218,2025-01-01
2025-02,Centre / Majorite,0.11277527176239777,0.07055828688504935,0.07840939778713325,0.05990575215297367,0.07031678370846367,44,2025-02-01
2025-02,Droite,0.12772786093625027,0.07424300174409525,0.08751667178602059,0.06570835664542655,0.08452351150466517,45,2025-02-01
2025-02,Gauche moderee,0.11893683289538355,0.08048163889239822,0.0825150222600305,0.0705102026996955,0.07621792874503096,12,2025-02-01
2025-02,Gauche radicale,0.13797625231651356,0.09348113632741954,0.09737673325273079,0.08883427348946947,0.08081870894367818,74,2025-02-01
2025-03,Centre / Majorite,0.12217576890825896,0.0740176457417322,0.0820325604743041,0.0733041789004096,0.07482685518955094,47,2025-03-01
2025-03,Droite,0.1483126669906343,0.08702514137699272,0.10205186502229711,0.09130305682858617,0.10018647178114531,41,2025-03-01
2025-03,Gauche moderee,0.11419563553515563,0.0721675549698624,0.08891618952320098,0.06356843995863826,0.06592878093142357,18,2025-03-01
2025-03,Gauche radicale,0.12574692700116136,0.07908207870135814,0.09387174393444148,0.07652028706510632,0.07760787304756436,151,2025-03-01
2025-04,Centre / Majorite,0.11994175296061935,0.08010006160930641,0.08578762460348455,0.08569128640086374,0.07947908267240232,26,2025-04-01
2025-04,Droite,0.14310511600122627,0.08226031966365933,0.09019863728420531,0.0745565163479049,0.08667684300361156,24,2025-04-01
2025-04,Gauche moderee,0.1398656312889313,0.08456645450671164,0.08515634997343675,0.08389027895925598,0.07018775761300641,14,2025-04-01
2025-04,Gauche radicale,0.14402481278142293,0.0864270608811918,0.09737513653580288,0.08312664460755585,0.08440785113951514,230,2025-04-01
2025-05,Centre / Majorite,0.12490211801806357,0.08259078155523109,0.09104158081470551,0.08047576187938234,0.08254401305938305,122,2025-05-01
2025-05,Droite,0.11551693018305052,0.08270133843042311,0.08892258566987027,0.07853462145588565,0.07951268388080256,74,2025-05-01
2025-05,Gauche moderee,0.14367487469013057,0.08604419560504858,0.09508448904233577,0.08897086837477397,0.0830467818264578,50,2025-05-01
2025-05,Gauche radicale,0.13570308218311014,0.08890449219000537,0.0995536748045536,0.08334111656414267,0.08262575431398284,309,2025-05-01
2025-06,Centre / Majorite,0.11205089271285304,0.07656646505808497,0.0809797789119531,0.06829475312734459,0.06705089789613786,116,2025-06-01
2025-06,Droite,0.1343492860558541,0.08131807970823833,0.09477146265005881,0.08326089404670564,0.0833158106732357,101,2025-06-01
2025-06,Gauche moderee,0.1270852996517309,0.07350485332520885,0.08756647058279529,0.07644657375914628,0.07352433847416263,57,2025-06-01
2025-06,Gauche radicale,0.12813045338075488,0.08094172066893153,0.09282027530063938,0.07530391665589649,0.07557630921272113,548,2025-06-01
2025-07,Centre / Majorite,0.11903747325077105,0.08008031470709513,0.09406639641461244,0.07984179404401517,0.07389760792651076,31,2025-07-01
2025-07,Droite,0.13270259824663747,0.07976124569192668,0.09070485651114248,0.08389340761315237,0.08581971897819801,77,2025-07-01
2025-07,Gauche moderee,0.14491622786232092,0.08347942964435877,0.09661592847999738,0.09053282759350571,0.08023438225756453,35,2025-07-01
2025-07,Gauche radicale,0.13567260567883838,0.08907338874449826,0.09809358635894254,0.08477738904421624,0.08215656617595878,347,2025-07-01
2025-08,Centre / Majorite,0.12582940690980707,0.07574380561061055,0.08924501618858036,0.08593355203739608,0.07771032409860734,14,2025-08-01
2025-08,Droite,0.12543044899000952,0.08115727154841416,0.08788445099848481,0.07608415998113788,0.08449583679814054,22,2025-08-01
2025-08,Gauche moderee,0.13958967280031595,0.07072362547585312,0.08727661888157308,0.07607801363756524,0.07509777196285616,20,2025-08-01
2025-08,Gauche radicale,0.12846153978973845,0.07572342746223977,0.0903793313337287,0.07837913650627315,0.0771192026241841,127,2025-08-01
2025-09,Centre / Majorite,0.13547710108181205,0.07211870001954299,0.10851536788107197,0.07363723608608061,0.08708771239673119,21,2025-09-01
2025-09,Droite,0.14645862286653197,0.07244694975243121,0.09994608894395128,0.08804714707301925,0.0937574393153619,47,2025-09-01
2025-09,Gauche moderee,0.14037965752970588,0.08329177516549013,0.09120522806105982,0.07939251473168242,0.07088602699707316,57,2025-09-01
2025-09,Gauche radicale,0.12871128777338686,0.08065043384087198,0.09250308153732047,0.08139782949502525,0.08209482951991769,343,2025-09-01
2025-10,Centre / Majorite,0.1110387457416611,0.06477039330101292,0.07564744058831578,0.06245166783109926,0.06474575843269977,57,2025-10-01
2025-10,Droite,0.13276964420028556,0.08513324883015114,0.0885944261862431,0.07677380890989943,0.08211550701475115,40,2025-10-01
2025-10,Gauche moderee,0.10667188347208631,0.08371332748614696,0.07826506359467819,0.06769485052446512,0.06551498593080743,10,2025-10-01
2025-10,Gauche radicale,0.129110959175838,0.0832866022858188,0.09231150728274773,0.0765329760817853,0.08100833425120711,260,2025-10-01
2025-11,Centre / Majorite,0.11569418617372582,0.0505129879938064,0.08252936778192532,0.07415132863236018,0.07302095165053392,10,2025-11-01
2025-11,Droite,0.1250571310693567,0.09343525333743985,0.09466933786160346,0.07829802691037914,0.08569408403745729,17,2025-11-01
2025-11,Gauche moderee,0.1327186335087671,0.07619093193102233,0.0750580819850823,0.076933737370855,0.06519578241800292,19,2025-11-01
2025-11,Gauche radicale,0.13196949135849367,0.0735115547037241,0.0851544603133965,0.07319154425702959,0.06743823837291525,101,2025-11-01
2025-12,Centre / Majorite,0.14710675951671856,0.10855774130991543,0.11382222819016204,0.11174251896118495,0.09787604375497207,14,2025-12-01
2025-12,Droite,0.12293147403503459,0.07760393683436027,0.06416078613763769,0.06386859570155916,0.06351206554200949,11,2025-12-01
2025-12,Gauche moderee,0.12744722911748255,0.0927248704919014,0.09661339151540721,0.07738208281860368,0.08356722966747121,15,2025-12-01
2025-12,Gauche radicale,0.1305589253362622,0.07724401632884872,0.09587030514423465,0.08568725632761298,0.08193095608845832,97,2025-12-01
2026-01,Centre / Majorite,0.16030516862170088,0.09083730449657869,0.11128421309872923,0.09775018328445748,0.11051900048875855,8,2026-01-01
2026-01,Gauche radicale,0.12542346620589734,0.08486673874976225,0.1070686001294553,0.08158200259185897,0.07768845547285419,73,2026-01-01
